Index,Clue,Solution,Spaced_Solution,gemma_predicted
129069,"Combination of sex, love and desire for player",violist,violist,assemblage
40339,Defamatory address to America on line with one phone call,libellous,libellous,assemblage
9904,Think tooth - it chewed,cogitate,cogitate,assemblage
58777,Uncontaminated drug extract,puree,puree,assemblage
46301,Swimmer's given beer? Rubbish,codswallop,codswallop,assemblage
21120,Mature scripture writer,ripen,ripen,assemblage
113491,Started touring after struggling to entertain very much,begreatfun,be great fun,assemblage
16370,Enthusiast is after trunk of tree,chestnut,chestnut,assemblage
88170,Small bicycle accessory - I dropped a tool,spanner,spanner,assemblage
87076,Train from Bath East,tube,tube,assemblage
82521,Inform the enemy when most are watching,primetime,prime time,assemblage
102334,Splendid adage for one not working against the grain,rippingsaw,ripping saw,assemblage
94219,Utter ability for conducting public affairs,statecraft,statecraft,assemblage
87378,A little colour for one idiot pirouetting,tinge,tinge,assemblage
103670,Words of action from the Baker Street enthusiasts?,irregularverbs,irregular verbs,assemblage
1300,Soldier left off train gets late transport . . .,hearse,hearse,assemblage
128748,"In file, part of script to Pixar film (director's cut)",linedup,lined up,assemblage
79205,Unfinished second drink,latte,latte,assemblage
135913,Story with a poor beginning but a capital ending,ragstoriches,rags to riches,assemblage
109046,"Copper pot endlessly cooked nice meal, lacking energy",policeman,policeman,assemblage
110970,Short column with smooth outline,profile,profile,assemblage
96867,Fish etc with return of a point in the ground,seafood,seafood,assemblage
83950,Break in street with work finished,stopover,stopover,assemblage
22899,Support the boards - but behind the scenes,backstage,backstage,assemblage
9557,Flirting gets Penny a relationship,dalliance,dalliance,assemblage
52829,Hats off to county and central Asian city,tashkent,tashkent,assemblage
47247,Duck keeps quiet: mother acquires top layer of skin,epidermal,epidermal,assemblage
59599,Casual worker has time to make emulsion,tempera,tempera,assemblage
70751,Sausage that's very soft embraced by cooking pioneer,pepperoni,pepperoni,assemblage
137111,"Abomination of a clue, Paul's first to get the boot!",laceup,lace up,assemblage
136216,"Native American at the Alamo, say, quietly getting overinvolved?",missioncreep,mission creep,assemblage
101619,See what should be on plate by agreement,locarno,locarno,assemblage
140011,"Resistant to change, try ignoring case of piles",stabile,stabile,assemblage
113354,Drop sign having changed hands,cancel,cancel,assemblage
7628,Finally witnessing US vice leads to Edward Snowden making judgement,guess,guess,assemblage
92770,"Bush's offensive, unsightly prospect receiving no backing - a mistake",waronterror,war on terror,assemblage
118135,Agreed to go round Australia with a back-up instrument,kazoo,kazoo,assemblage
132132,"Protests, One Direction finally failing to secure top spots",speaksout,speaks out,assemblage
75003,Weep over last broken glass,crystal,crystal,assemblage
37373,Cultivation site used by pickpocket?,flowerpot,flowerpot,assemblage
63393,Lane found in court by queen's secluded area,cloister,cloister,assemblage
133312,Firm moves into sort of market with no room left,brimfull,brim full,assemblage
67841,Cause of devastation leader in Times newspaper: is Guardian man in pursuit?,tsunami,tsunami,assemblage
88211,One having minor responsibilities in a law journal,legalguardian,legal guardian,assemblage
127408,This angry expression by fox,crosswordpuzzle,crossword puzzle,assemblage
14343,It's sung a second before New Year in Vietnam,motet,motet,assemblage
10654,Prime murder victim's name left off,abel,abel,assemblage
45524,It's wicked in the dark,nightlight,night light,assemblage
1375,Stranger calling for a big glass,rummer,rummer,assemblage
97921,A nymph like this may be seen in the neighbourhood,arethusa,arethusa,assemblage
119938,"In succession to throne, oddly, viscount's last",onthetrot,on the trot,assemblage
51289,A brave chap gutted about old Greek commander,agamemnon,agamemnon,assemblage
118007,Fight with fairy for camera,boxbrownie,box brownie,assemblage
27008,Concluding remark in central body,corpse,corpse,assemblage
72393,Sarah takes the Roman road to find this plant,salvia,salvia,assemblage
134258,"Horse so sick, tamed and patted on the back",brokenwinded,broken winded,assemblage
93423,"Skint revolutionary about to knock off, I see",boracic,boracic,assemblage
133870,Make fast? On the contrary (one local runner),unbolt,unbolt,assemblage
10673,Unconscious moments of Spooner's toad-like informers,fortywinks,forty winks,assemblage
26860,"About to drop off original Monets, number left inside",somnolent,somnolent,assemblage
91355,"The smart money, not much of it in the county, isn't taking the risk",chickensout,chickens out,assemblage
137332,Lout in black jumper turned up,boor,boor,assemblage
136808,Odds favouring bishop's competence,probability,probability,assemblage
132656,Half-square key with a movement in need of oiling,squeaky,squeaky,assemblage
113485,"Has turned around a variation's start with a new note, it's plain",savannah,savannah,assemblage
17364,Where Shirley Valentine worked for the Greek state in a National Trust building,taverna,taverna,assemblage
139610,Welcomer has installed superior musical device for visitor,houseguest,house guest,assemblage
27459,Find oneself nothing French to eat cooked outside,orientate,orientate,assemblage
141220,"In general, sedimentary material with nasty smell and coarse",marlborough,marlborough,assemblage
60769,Where lawyers drink with a major player?,barbara,barbara,assemblage
81375,In Scotland they say 'Thicko! Stupid!',dunsinane,dunsinane,assemblage
82723,Confusion that doesn't have one's head in a whirl,tailspin,tailspin,assemblage
80710,Cooler Athenian expression heard to display irrational enthusiasm,fanaticism,fanaticism,assemblage
13858,Note covered in pieces of rice cake,eclair,eclair,assemblage
2903,Piece of round matter,opus,opus,assemblage
127846,Dance work substituted for last element of festival,galop,galop,assemblage
122833,To dissect a very little matter is easy at first,anatomise,anatomise,assemblage
30670,Crawler gives thanks with natural disposition,tarantula,tarantula,assemblage
100423,IOU for time between rivers,debenture,debenture,assemblage
95671,"Close to this, flogging belatedly?",sellbydate,sell by date,assemblage
15837,Trump's unacceptable act,outdo,outdo,assemblage
85037,"Reveal Caledonian's very, very short",uncover,uncover,assemblage
91018,German statesman's doctrine dividing king and nipper after uprising,bismarck,bismarck,assemblage
45658,Fleece that is very new,rookie,rookie,assemblage
13951,The same set-up applied to company doctor,medico,medico,assemblage
65188,Declared a number was incorrect,averred,averred,assemblage
75009,Wallenstein his s-spine-tingler,schiller,schiller,assemblage
86620,Man donates freely for memorial,headstone,headstone,assemblage
9067,Research done initially during study in China,dresden,dresden,assemblage
89411,"Not the cost of living, apparently",deathrate,death rate,assemblage
9663,To tackle the problem yet again called for fortitude,resolve,resolve,assemblage
67783,"King and queen, perhaps, reversed course of action",tack,tack,assemblage
118122,Police dogs are trained to detect this number tag,hashsign,hash sign,assemblage
49448,Pattern formerly sufficient,example,example,assemblage
71552,China and Cuba on stony ground,crockery,crockery,assemblage
139963,Promoted team's benefit,upside,upside,assemblage
121002,Brilliant combination of the Hebrew and the Spanish,jewel,jewel,assemblage
138740,Time to arrest every person racing cars here,daytonabeach,daytona beach,assemblage
35123,"King, one to act crazy!",knut,knut,assemblage
27761,Principal feature of a leading Roman church,arch,arch,assemblage
124471,"Crude alcohol, good with pickled trout",gutrot,gutrot,assemblage
92169,Very small head teacher stalking McFly?,midget,midget,assemblage
61664,Key duet composition,etude,etude,assemblage
72863,Old king kept a hold on the state,agrippa,agrippa,assemblage
66400,Player put on top of the charts,north,north,assemblage
24111,Clever Dick's alter ego?,smartalec,smart alec,assemblage
34972,"Suffer with a bitter feeling, not one that will afflict you for ever",incurable,incurable,assemblage
116951,Warning that's right about which man's after my own heart?,augury,augury,assemblage
29631,"Girl, given Chinese food, wanting more",avarice,avarice,assemblage
20408,"Country star in Hollywood, not hot single American",estonia,estonia,assemblage
16210,"Standard of the Socialist Worker escaped the Daily Mail, according to Spooner",redflag,red flag,assemblage
28802,Thread attaching fringes of lungi and shawl to back of cape,lisle,lisle,assemblage
136896,Line lost in presenting account to posh colleague with forked tongue?,bilingually,bilingually,assemblage
63714,Meditation here from Massenet: ie wasting time once!,thais,thais,assemblage
126962,"Ditch soldiers, at first, to make savings",retrench,retrench,assemblage
82715,See a lot of woman getting dressed,clad,clad,assemblage
101874,"After turbulent stretches of water, express disappointment with cutter",ripsaw,ripsaw,assemblage
71904,No Greek character is socially unacceptable,nonu,non u,assemblage
119239,Standard lines of rebuff,parry,parry,assemblage
57639,Traveller's ear turns up with internal organ,gulliver,gulliver,assemblage
125940,Shabby dog's two orders?,downatheel,down at heel,assemblage
121794,Manny R's friend gets stuck into some opposition,antonymy,antonymy,assemblage
20573,Repeated point about excerpts leading to obscurity,eclipse,eclipse,assemblage
67362,"Goddess, after film, cried uncontrollably - this is no juvenile trauma!",midlifecrisis,midlife crisis,assemblage
80200,Refuse to go back - that's a first,brandnew,brand new,assemblage
28366,Comment on old currency,remark,remark,assemblage
71100,"Pet's to devastate, going on to fiddle?",catgut,catgut,assemblage
82236,Inept lads lack involvement in hanky-panky,slapandtickle,slap and tickle,assemblage
34498,I ring back about the shrub,lilac,lilac,assemblage
108618,Terminate in small place,slay,slay,assemblage
125973,Shoot a north European,german,german,assemblage
136729,Spotted leader of batty pressure group,blobby,blobby,assemblage
26200,Make free to follow a relative,auntie,auntie,assemblage
127270,"Mostly take ferry, say, near northwestern town",crosby,crosby,assemblage
116598,Visitor set out to interrupt audibly exasperated type?,sightseer,sightseer,assemblage
118398,To install firmly fix in a ring,ingrain,ingrain,assemblage
33810,Fix a direction indicator,assign,assign,assemblage
117657,Irish poet Russell considered effervescent,aerated,aerated,assemblage
94323,A number get away with swindle,delude,delude,assemblage
96505,Be in full control of big bag on deck,holdallthecards,hold all the cards,assemblage
