Index,Clue,Solution,Spaced_Solution,gemma_predicted,llama_solved_answer
78503,"People on drug, which is backed",racehorse,racehorse,assemblage,ADDICTED,0
62666,The arms go round the cheeky little pet!,hamster,hamster,assemblage,ARMADIL,0
119560,"Doctor with a French infection, person in charge of member with very hard task",mountaintoclimb,mountain to climb,assemblage,MEDIC MAN WITH A MISSION,0
19298,"Boy, it's up and running in and out",tidal,tidal,assemblage,YOUTH,0
109035,"Old, not old - that's up to Wilfred",owen,owen,assemblage,OWES,0
127751,What young man may do in spring or autumn with current novel's revision,fallinlove,fall in love,assemblage,LEAP YEARS,0
40346,Loss of moisture - v.p.,seepage,seepage,assemblage,DEHYDR,0
45390,"Given sheikhdom's capital, Manchester City, say, demonstrating power",steam,steam,assemblage,EMIRS,0
88077,"What queen has, sacrificing knight for rook",crow,crow,assemblage,ERAS,0
95294,Shakespearean character removing capital from country,olivia,olivia,assemblage,OTHELLO,0
95685,"Bill, leader up north",gateshead,gateshead,assemblage,INVOICE,0
26327,Wine reduction process is grating,portcullis,portcullis,assemblage,REDUCTION,0
57951,Movement that's in time runs to a climax,trend,trend,assemblage,CADENCE,0
53278,Left back to stable horse - say Winter Warmer,eggnog,eggnog,assemblage,REINDE,0
5746,"Two things Charles is but Camilla isn't, in speech to deliver abroad?",airmail,airmail,assemblage,HERRS,0
2945,"Well-spoken ""dirty rat"" with one copper behind",articulate,articulate,assemblage,ARTICULATE,1
126946,Demonstrated as cadet suggested?,actedout,acted out,assemblage,SHOWED UP,0
44030,Early English doctor went a distance in China for a bit of oyster,linacre,linacre,assemblage,PEARLER,0
4845,Piece of furniture in which to put a kind of shirt,settee,settee,assemblage,CHESTS,0
132827,Bill gets hair for players,actresses,actresses,assemblage,BILLIARDS,0
50518,Improving verse with song tutor,governess,governess,assemblage,REFINING,0
99398,Co-operate with excavation feature,pitchin,pitch in,assemblage,DIG IN,0
7947,Break impact with article in the Guardian,hiatus,hiatus,assemblage,HITMAN,0
105334,Angry female's wrath in lively exchange,crossfire,crossfire,assemblage,ALTERCATE,0
125160,"Old newspaperman, having admitted wrong, made a racket?",extorted,extorted,assemblage,TABLOIDED,0
123772,Female king? The Spanish are ready,shekel,shekel,assemblage,REINAS,0
99603,Endorse Anglo-French compact,affirm,affirm,assemblage,BACKED,0
3951,English region's acknowledgement to French,mercia,mercia,assemblage,THANKS,0
130852,What overzealous Remainers do to expose support,outstay,outstay,assemblage,REMAIN,0
44073,Runny mud brings forth small citrus tree,slime,slime,assemblage,LIMES,0
9245,Hot area to west - American islands?,hawaii,hawaii,assemblage,HAWAII,1
83279,It ensures you won't be spotted having Christmas dinner,serviette,serviette,assemblage,TABLECLOTH,0
37658,A spaniel without one is more resilient,springier,springier,assemblage,STIFFER,0
49099,World of society in care of doctors,cosmos,cosmos,assemblage,ETIQUET,0
122430,"Great work, primarily drama, ending in misery?",tragedy,tragedy,assemblage,TRAGEDY,1
135458,It's OK to run away before I get married,legitimate,legitimate,assemblage,ELOPEMENT,0
141196,"Like posh children occupying seats, every other one being taken",suchas,such as,assemblage,TOFFS,0
24581,Take home relative of castaway as christened,robinson,robinson,assemblage,ROBINSON,1
98986,"Do without starter - entering, order ungarnished beef",complaint,complaint,assemblage,STRIPLOIN,0
12004,Vote for all but wealthy to be charged,electric,electric,assemblage,POLLTAX,0
92561,Young pig served with decoration of the highest quality,giltedged,gilt edged,assemblage,PIG IN,0
139998,One's not self-sufficient creating work that's bound to be finished,coauthor,co author,assemblage,IO DEPEND,0
70626,Overfish in Essex?,ongar,ongar,assemblage,BLEED,0
81269,"Cleaner faces ruin, hooked on dope and heroin",dishcloth,dishcloth,assemblage,ADDICTED,0
13380,"""English trees"" provides solution",eyewash,eyewash,assemblage,OAKENS,0
86932,Wear judge is unsure about claiming?,ermine,ermine,assemblage,CLAIMS,0
60225,Russian leader starts to ignore very able negotiator,ivan,ivan,assemblage,TSAR,0
42825,"Flattery works with neighbours, for example",soapopera,soap opera,assemblage,WORKS WELL,0
136344,Degas evacuated and bathed before putting big picture in bog,swamplands,swamplands,assemblage,IMPRESSION,0
28406,Figure that sounds like a ruin and a mess,rectangle,rectangle,assemblage,STATISTIC,0
100178,Cricketer picks up retainer,fieldsman,fieldsman,assemblage,WICKETKEEPER,0
75149,Composer with chart entry devoid of skill - it's hot!,scorcher,scorcher,assemblage,MENDELSSOHN,0
6606,Curse managerial salary?,execrate,execrate,assemblage,EXECRATE,1
94412,Failure turning blue with effort can be determined,resoluble,resoluble,assemblage,RESOLVENT,0
59447,"Presumably, I get a lift during this tour",egotrip,ego trip,assemblage,ASI AM,0
52752,It's binding on official intelligence,redtape,red tape,assemblage,ONUS,0
44333,Restraint shown by worker on strike,handcuff,handcuff,assemblage,LABOUR,0
84315,Service men who have a job to do,taskforce,task force,assemblage,ARMY MEN,0
85454,Main reason for horse being tired?,overriding,overriding,assemblage,OVERWORK,0
32336,"Crime, given time, partner of rhyme",treason,treason,assemblage,FELONY,0
115746,More cross southern river to rest in old city,surlier,surlier,assemblage,ANGRYER,0
113230,Graft in turning around company - advanced without union,inoculate,inoculate,assemblage,CORRUPT,0
21905,Vow by Liverpool's first pop star?,idol,idol,assemblage,ELAS,0
22018,Incontinent cows showing lack of power of voluntary motion,akinesia,akinesia,assemblage,STEERS,0
21032,"Bird to sing, missing note",chat,chat,assemblage,LARK,0
27314,Top aid for sailor surviving,extant,extant,assemblage,LIFERAFT,0
2184,A lot of jealousy over one's final words,envoi,envoi,assemblage,LASTS,0
40789,Scales line to intellectual storehouse,library,library,assemblage,LIBRARY,1
36556,"Edward, gent at heart, in paradise",eden,eden,assemblage,EDEN,1
61132,The brother from Rome with fellow medallist in Devon,ilfracombe,ilfracombe,assemblage,ROMANFORUM,0
124328,Fire fellow following foolishness,gooff,go off,assemblage,IF AT,0
85882,One-night stand with heartless girl points to something that may be catching,giggles,giggles,assemblage,ONENIGHTSTAND,0
103210,Firm currently in recession secured by industry,hardwon,hard won,assemblage,IN A HOLE,0
115984,"Communist council among, also, Vietnamese",soviet,soviet,assemblage,POLISH,0
131887,Bump into noisy old birds making pub grub,meatpies,meat pies,assemblage,INN BITES,0
33607,Drawback in pudding produced later,afterwards,afterwards,assemblage,DISADVANTAGE,0
74614,Religious community slaughtered sheep,ashram,ashram,assemblage,FLOCKS,0
29588,"In clutches of sex god, model meets copper",basemetal,base metal,assemblage,IN EROS,0
52415,Crop to whip animal,bobcat,bobcat,assemblage,FLAYED,0
21036,"Deny turning, through time, into corrupt being",degenerate,degenerate,assemblage,PERVERTED,0
36013,Lawyer getting thanks for information,data,data,assemblage,ATTOR,0
133539,Basic stripping of crude mimes and arty frolics,rudimentary,rudimentary,assemblage,ELEMENTARY,0
87232,Token role for opposite number,counterpart,counterpart,assemblage,ANTAGONIST,0
53045,Fish got cut,haddock,haddock,assemblage,TRUNCATE,0
86523,"Out of military uniform, free to ignore their leaders",mufti,mufti,assemblage,AWOLS,0
112702,"Under custody with fixed amount of food, eating cold porridge",incarceration,incarceration,assemblage,INCUSTODYFOOD,0
9447,Angry leader left one singing in Penzance,irate,irate,assemblage,IRATE,1
17252,Hibernian leader lost by goddess,iris,iris,assemblage,ERIN,0
73349,Poet of the sweet spring has direction about tree,nashe,nashe,assemblage,KEATS,0
14701,Range of particular faculty so heartbreaking?,earshot,earshot,assemblage,SPHERE,0
136580,"Proceed unsteadily round bed, muffling soft sound",copperbottomed,copper bottomed,assemblage,STUMBLEON,0
75551,"I'm going to a concert and put off, if unrehearsed",impromptu,impromptu,assemblage,POSTPONE,0
99841,Back-to-front child keeps Anglican journalist at home writing a record of what has gone on,proceedings,proceedings,assemblage,DIARISTAT,0
91890,"A heartless lie, trouble for lover",aficionado,aficionado,assemblage,FALSELOVE,0
60492,Israel supports law enforcement agency's territory,possession,possession,assemblage,ISRAELITE,0
29762,Drip through steeple,perspire,perspire,assemblage,SPIRELET,0
49074,Thing transported by driver could be for an entertainer,nightclub,nightclub,assemblage,CABDRIVER,0
63152,Influence of the Guardian - or what keeps it down,paperweight,paperweight,assemblage,NEWSPAPER,0
65698,Murderer taking taxi home after disposing of bishop,cain,cain,assemblage,CABAL,0
12622,Strip joints on time,divest,divest,assemblage,ONTIME,0
115732,Large amount of power fast leading to end of liberty,plenty,plenty,assemblage,MANILA,0
105773,"Failed to improve and defeated at Stamford Bridge, say",lostground,lost ground,assemblage,LOST TO,0
116760,Whack pithy American in London,battersea,battersea,assemblage,BLATANTLY,0
80585,Mammoth prank after rock concert,gigantic,gigantic,assemblage,ELEPHANT,0
14651,"With two sovereigns to pay back, 'e's made Primate of the Rock",barbaryape,barbary ape,assemblage,ARCHBISH,0
137881,"European earned rent, having boosted self-image",egotripped,ego tripped,assemblage,EGO TRIP,0
141624,Expert is left gambling on dollar with no gain,profitless,profitless,assemblage,PROFESSIONAL,0
40650,Lord Mayor says detective gets battering in Freetown,dickwhittington,dick whittington,assemblage,LORD MAYOR,0
18387,Means of defence gets hot with top off,arms,arms,assemblage,SHEL,0
39649,Mole takes snack next to river,pier,pier,assemblage,RATS,0
133495,Ecstasy over Republican tirade going wrong,errant,errant,assemblage,RANTS,0
100203,Additional area in shop for ceramics,stoneware,stoneware,assemblage,POTTERY,0
58615,Admit in different order to bay,inlet,inlet,assemblage,LETIN,0
804,Vicar has no head for crime,arson,arson,assemblage,PRIEST,0
73700,Witty reference to office accident? Point taken,apercu,apercu,assemblage,BARBED,0
113017,Key exercise to cut pound?,opener,opener,assemblage,DIETED,0
132803,Sailors turn on way and head for folly,absurdness,absurdness,assemblage,SEAMENGO,0
91870,"Liberty, perhaps, to keep free - we must go back to prison",bridewell,bridewell,assemblage,FREEDOMS,0
53315,Trajectory of missile soldier shot high in air over area,parabola,parabola,assemblage,PARABOLA,1
130210,"Small gimmicky articles - book matches, for example?",novelties,novelties,assemblage,NOVELTIES,1
34430,Identification mark of one from a set that's incomplete,badge,badge,assemblage,BARON,0
119649,Extra large fungus,morel,morel,assemblage,TOADST,0
37055,An ass in the city,antwerp,antwerp,assemblage,DONKEY,0
108114,Complaint of composer about old letter E,backache,backache,assemblage,MOANING,0
78495,Umra and hadj regularly supported by one Muslim leader,mahdi,mahdi,assemblage,IMAMS,0
129009,"Change of leader to blame, innit?",briticism,briticism,assemblage,INNOCENT,0
79539,Weak-minded one's expression of annoyance going up to work,dotard,dotard,assemblage,DIMWIT,0
115567,Waterproof items the woman's put on to travel round a lake,galoshes,galoshes,assemblage,MACINTO,0
82860,Resilient component of bridge close to motorway,rubbery,rubbery,assemblage,RUBBER,0
53263,Cut up about ear-related fancy goods,exotica,exotica,assemblage,JEWELS,0
57330,Borrow from boyfriend to hear orchestral soloist,oboe,oboe,assemblage,LOAN,0
87552,Act evasively with royal donors in the gallery,tergiversate,tergiversate,assemblage,BEATAROUND,0
40899,He stops lying and touching gentleman up,riser,riser,assemblage,HELI,0
126777,"Attracted by inconclusive result in game, not settled",drawnto,drawn to,assemblage,IN PLAY,0
83269,"One travelling late, a shade before Amber picked up yours truly",redeye,red eye,assemblage,YOU ARE,0
53941,Director concerned with a certain type of film,renoir,renoir,assemblage,CINEMA,0
129653,Sit exam - holding it back is extremely silly,dottiest,dottiest,assemblage,RESITS,0
83974,Duke leaving country in Greek liner might cross it,atlantic,atlantic,assemblage,DUCHESS,0
63017,Unable to love choral music,canto,canto,assemblage,HATER,0
31617,Notice the opening coming,advent,advent,assemblage,SEENIT,0
43143,Sacking personnel extremely ready for operation?,plunder,plunder,assemblage,FIREDUP,0
113061,"Support liable to fold and, in former times, seized by intractable troubles",concertinatable,concertina table,assemblage,UMBRELLA STAND,0
16446,Avaricious type like godhead coming in earlier after greedy principal,golddigger,gold digger,assemblage,IDOL IS,0
131731,"Guardian's put through edited parody, being sorry?",ibegyourpardon,i beg your pardon,assemblage,A TEAR JERKER,0
28898,"Sounding catarrhal, perhaps, like Rubens?",flemish,flemish,assemblage,PAINTER,0
67126,Dowdy from beginning to end,frump,frump,assemblage,DRABY,0
118620,Old roses oddly lacking in scent in New York,odorless,odorless,assemblage,HYBRIDS,0
75383,A man on board remains,ashes,ashes,assemblage,STAYS,0
8601,Incident for which there's still time,event,event,assemblage,EVENT,1
128,Complaint as regards public transport,eyestrain,eye strain,assemblage,GRIPE,0
91702,Many politicians wish they were so gorgeous,delectable,delectable,assemblage,STUNNING,0
27088,Precious little time ahead,twee,twee,assemblage,TIME,0
48054,Fasten colour in ranks,tiered,tiered,assemblage,TINTS,0
122685,Weep over a southeast river,cray,cray,assemblage,SOBS,0
31963,Spray for special dress,sprig,sprig,assemblage,PERFS,0
103075,Relationship's come to an end and put off indefinitely,sinedie,sine die,assemblage,ON ICE,0
48220,England takes a long time to win,engage,engage,assemblage,ENGLAND,0
48107,"One who's missing a get-together for a spell, possibly outside broadcast?",absentee,absentee,assemblage,ABSENTEE,1
109004,Police call for attention vigorously like this,billyo,billy o,assemblage,HAND UP,0
46879,String player not good person - or inspired musician,corelli,corelli,assemblage,VIOLIST,0
5114,Little swimmer is away from the King and Queen,elver,elver,assemblage,MINNOW,0
12528,What makes Trent's last marine mammal stagger?,totter,totter,assemblage,OTTERS,0
45453,Priest almost always found to be right in book,recto,recto,assemblage,PRIEST,0
82517,Winds up clock initially and then forgets,closes,closes,assemblage,WINDER,0
62084,"Characteristic of a rogue, taking umbrage over responsibilities",picaresque,picaresque,assemblage,RECALCITRANT,0
77018,Style displayed by a retired European senior army man,artdeco,art deco,assemblage,ELAN,0
124151,Radical vehicle young man left outside Number Ten,carboxyl,carboxyl,assemblage,OUTRIDER,0
15267,Depraved noble doesn't begin to accept proposal for coastal walk,esplanade,esplanade,assemblage,PROMENADE,0
33362,The Spanish calf's head is thus served up on a plate,ossicle,ossicle,assemblage,CALFHEAD,0
37565,Essential solution sees priest kiss taxmen once,elixir,elixir,assemblage,ESSENCE,0
