Index,Clue,Solution,Spaced_Solution,gemma_predicted,gpt_solved_answer
80200,Refuse to go back - that's a first,brandnew,brand new,assemblage,FIRST OFF,0
28366,Comment on old currency,remark,remark,assemblage,COMMENT,0
71100,"Pet's to devastate, going on to fiddle?",catgut,catgut,assemblage,PETTLE,0
82236,Inept lads lack involvement in hanky-panky,slapandtickle,slap and tickle,assemblage,LADS IN TOW,0
34498,I ring back about the shrub,lilac,lilac,assemblage,BUSHY,0
108618,Terminate in small place,slay,slay,assemblage,STOP,0
125973,Shoot a north European,german,german,assemblage,SHOOT,0
136729,Spotted leader of batty pressure group,blobby,blobby,assemblage,SPOTTY,0
26200,Make free to follow a relative,auntie,auntie,assemblage,EMANC,0
127270,"Mostly take ferry, say, near northwestern town",crosby,crosby,assemblage,FERRIS,0
116598,Visitor set out to interrupt audibly exasperated type?,sightseer,sightseer,assemblage,VISITOR,0
118398,To install firmly fix in a ring,ingrain,ingrain,assemblage,FIXING,0
33810,Fix a direction indicator,assign,assign,assemblage,ARROWS,0
117657,Irish poet Russell considered effervescent,aerated,aerated,assemblage,RUSSELL,0
94323,A number get away with swindle,delude,delude,assemblage,NUMBER,0
96505,Be in full control of big bag on deck,holdallthecards,hold all the cards,assemblage,HAVE A GO AT,0
112907,Stoker and railway both turned to stone,marble,marble,assemblage,ROCKED,0
25758,British PM ultimately wanting fight,battle,battle,assemblage,BATTLE,1
68414,"Cut of meat, free bait",sparerib,spare rib,assemblage,SIRLOIN,0
41419,"Stop and have a breather, do you hear?",arrest,arrest,assemblage,PAUSE,0
137135,"Note minister provided, written up",fiver,fiver,assemblage,NOTED,0
87863,Associates pass old measures,colleagues,colleagues,assemblage,ASSOCIATES,0
84374,Belgium is in need of Dickensian wrong 'un,blacksheep,black sheep,assemblage,BELGIAN,0
61931,Manipulate lines in German with the appropriate article,gerrymander,gerrymander,assemblage,MANIPULATE,0
106449,Six against a fast bowler of old in a test,vivavoce,viva voce,assemblage,SIX APPEAL,0
106250,Cry o' battle to shift large plant,yellowarchangel,yellow archangel,assemblage,WARTHOGS,0
20427,Last minute gathering to one side,laterally,laterally,assemblage,AFTERNOON,0
47662,It's a drawback having yen for precious stone,ruby,ruby,assemblage,CATCH,0
108637,The Italian regular struggling to become irregular,guerrilla,guerrilla,assemblage,ANARCHIST,0
81149,"Held down slates, we hear, being concealed",keptunderwraps,kept under wraps,assemblage,SLATE GREY,0
137921,Hill discovered the right glands,highland,highland,assemblage,ADRENALIN,0
51077,Officer getting vessel to change direction,subaltern,subaltern,assemblage,OFFICER,0
6454,Lob with spin to go over the same ground and cause destruction,obliterate,obliterate,assemblage,DEVASTATION,0
24784,Saying something clever before telephone operator starts,motto,motto,assemblage,WITTY,0
122261,"Girl to go, about to go to boy",gwendolen,gwendolen,assemblage,GIRLBOY,0
115207,Labels fellow a good shot,marksman,marksman,assemblage,LABELS,0
29950,A return game between two sides in the country,rural,rural,assemblage,MATCH,0
100607,Scrap over dramatist,orton,orton,assemblage,SCRAP,0
110190,"After church, stranger's in better spirits",cheerier,cheerier,assemblage,CHEERFUL,0
114884,Modern flanged arrangement is not what one's used to,newfangled,newfangled,assemblage,UNFAMILIAR,0
16162,Young lady put away discussion,debate,debate,assemblage,LADIES,0
73733,Twice jump a little way for a man on board,bishop,bishop,assemblage,JUMPER,0
67351,Girl in Band A,sasha,sasha,assemblage,BAND,0
104285,Light grey French perfume ingredient,ambergris,ambergris,assemblage,LAVENDER,0
8667,Reveals former attitudes,exposes,exposes,assemblage,REVEALS,0
43958,Assign a key part,award,award,assemblage,ASSIGN,0
17136,Check power of support,reinforce,reinforce,assemblage,CHECKING,0
23879,"Foreman's right missed, proving a mistake",gaffe,gaffe,assemblage,ERROR,0
46863,Democrat leaves MP to sum up,recap,recap,assemblage,TOTAL,0
95313,"Head, not heart, missing - it's obvious",patent,patent,assemblage,EVIDENT,0
83306,Heavy machinery stacked by runner,piledriver,piledriver,assemblage,EXCAVATOR,0
102580,Admitted switching title on,letinto,let into,assemblage,OUT OF,0
78224,"A cake, but not of soap",bathbun,bath bun,assemblage,COLD CAKE,0
74513,Arab question and answer about one desert,qatari,qatari,assemblage,SAND DUNE,0
1054,He will take if the possibility is available,thief,thief,assemblage,TAKE,0
80542,City witches on trial,coventry,coventry,assemblage,SALEM,0
52619,This month worker's dependent on tick,instant,instant,assemblage,MARCH,0
26677,Dressed or turned over on the bed,robed,robed,assemblage,DRESS,0
83614,Bloke has to leave vegetables,mangetout,mangetout,assemblage,CABBAGES,0
82270,"So, prime suspect is to swear oath?",promise,promise,assemblage,OATHED,0
28159,Note uprising ropes in crude strength,brawn,brawn,assemblage,POWER,0
113166,A succession was first raised with Norfolk in Sussex,arundel,arundel,assemblage,DORSET,0
40543,Unplaced Texan horse out of the melee almost,homeless,homeless,assemblage,TEXAS,0
133288,Even in peacetime its members are prepared to fight,regulararmy,regular army,assemblage,PEACEFUL,0
12581,Not against healthy yield,profit,profit,assemblage,FORCE,0
53555,"A cooler turkey, perhaps, is one in the coop?",jailbird,jailbird,assemblage,CAGEBIRD,0
70861,Bully driving animal under carriageway,roadhog,road hog,assemblage,BULLY,0
118397,"Yield small volume you aim, ultimately, to store in reserve",succumb,succumb,assemblage,RESERVE,0
85552,Reader in church always involving ancient Shakespearean,epistoler,epistoler,assemblage,READING,0
2348,Successful deal maker is caught by failure,closer,closer,assemblage,BROKER,0
11057,Shocked Attorney General takes time,aghast,aghast,assemblage,STUNNED,0
30997,Board has positive answers from two European states,ouija,ouija,assemblage,BOARD,0
109120,"Barnard, say, prepares expat for growing tea, say, when I leave",transplanter,transplanter,assemblage,BARNARD,0
140409,Wave away solicitor deciding procedure,shootout,shoot out,assemblage,WRITE OFF,0
85466,"With respect, Ebenezer Scrooge initially has to pay up",esteem,esteem,assemblage,RESPECT,0
38473,Token of love interrupting part of service: touching!,coupon,coupon,assemblage,CUPID,0
108259,Resist having to get up,withstand,withstand,assemblage,RESISTING,0
105125,Sweet Baby Love's ultimate rock,icecube,ice cube,assemblage,HARD DAY,0
85601,"Stole after breaking in, a recurrent disturbance",fracas,fracas,assemblage,STOLEN,0
26681,Consequence of a dad almost without limit,aftermath,aftermath,assemblage,AFTERMATH,1
34007,Stampede over the long grass,onrush,onrush,assemblage,CHARGE,0
10456,Fears loss of opener to slips,errors,errors,assemblage,FEARFUL,0
130657,Therapist calling for sparkling water?,physio,physio,assemblage,SODA,0
116270,Pee on the throne with child,pregnant,pregnant,assemblage,POTTYING,0
82892,Old lady of Turin turns up with car after arrival of the Messiah,annodomini,anno domini,assemblage,SANTA LUCIA,0
52156,Spring collection firmly established,wellset,well set,assemblage,FIRM,0
73926,Spoil King Edward's verse,erode,erode,assemblage,RAVAGE,0
115857,Bone throbbing certain to return,humerus,humerus,assemblage,OSTEOMA,0
5061,Secure backing to break left hand somewhere in Scotland,leith,leith,assemblage,GLASG,0
80049,Present and organise race,donation,donation,assemblage,PRESENT,0
20479,Worker right to be bitter sometimes,beer,beer,assemblage,WRET,0
93815,Delicious nipper takes part,toothsome,toothsome,assemblage,APPETIZER,0
7703,Duck has to be green,olive,olive,assemblage,DUCK,0
35871,Measure vehicle over a period of time,yardage,yardage,assemblage,CALIBER,0
88036,"Utter scoundrels in the ascendant, second-raters excepted",allstar,all star,assemblage,LOW LIFE,0
85932,Retired churl wept buckets,blubbered,blubbered,assemblage,WRETCHED,0
65204,"Preserved them clipped, without hair, without tips of moustache",embalmed,embalmed,assemblage,MUSTARD,0
105539,Be in tears over Italian bird,peewit,peewit,assemblage,BIRDIE,0
47195,"Extra large predicament, when hat's lost by Austen's girl",trilemma,trilemma,assemblage,DILEMMA,0
42939,Direction of type of desktop display system jig?,guidance,guidance,assemblage,MONITOR,0
64979,Midpoint of Romeo and Juliet on radio,november,november,assemblage,MIDPOINT,0
97798,Cuddle close to Cookie Monster,huge,huge,assemblage,HUGS,0
10151,Stupid wombats periodically take stuff,obtuse,obtuse,assemblage,BATONS,0
68871,Interjection of surprise about a right rude sign - made by him?,harvey,harvey,assemblage,GASPED,0
112091,Father has favourite term of endearment,poppet,poppet,assemblage,DADDY,0
47810,Artists apply to notorious preacher,rasputin,rasputin,assemblage,PAINTERS,0
55454,"Just taking starters, André Previn has little desire for food",appetite,appetite,assemblage,APPETITE,1
98157,She runs the meeting I join in daily,chairwoman,chairwoman,assemblage,CHAIRPERSON,0
108841,Everyone stops at point made by president and writer,allende,allende,assemblage,CLINTON,0
124737,Press to give new line about bird taking in the Head of News,returnkey,return key,assemblage,PRESSURE,0
117641,"Production of Cats, say, editor covered haphazardly",littered,littered,assemblage,MUSICALS,0
110593,Soldier lacking papers? Very suspicious!,paranoid,paranoid,assemblage,SUSPICIOUS,0
67805,Wisdom in town with elderly tourists?,sagacity,sagacity,assemblage,WISDOM,0
21656,Again interprets what's right before needing notices,rereads,rereads,assemblage,REINTER,0
85668,Pool giving pleasure to many,fund,fund,assemblage,POOL,0
95242,Home - half of it with furniture - that can't be got down,indomitable,indomitable,assemblage,FLATSHARE,0
12186,See key goes to the agent,espy,espy,assemblage,SEEK,0
24436,"Mean fool, one hears, but well organised",tightknit,tight knit,assemblage,CRUEL JOKE,0
53835,Engineers rejected lad's shattered stone,emerald,emerald,assemblage,GABBRO,0
127831,Drink time - get the carriage,porterage,porterage,assemblage,TAMBOURINE,0
80862,Bone from tail of flightless bird? I'm not sure,sternum,sternum,assemblage,FEMUR,0
107826,"Tip into newspaper, kippers",perk,perk,assemblage,DUMP,0
73003,James's valet joining alien group,quintet,quintet,assemblage,JEEVES,0
2298,Oriental plant festival,easter,easter,assemblage,CHIVES,0
131687,Stupid selfie taken by stupid linesman,masefield,masefield,assemblage,SILLINESS,0
33544,"A rugby player turns up, so accepted as fit",apropos,apropos,assemblage,RUGBYER,0
102597,"Disease caught by pair, lots scattered in terror",spoiltbrat,spoilt brat,assemblage,PLAGUE,0
51841,Exhausted colleague's year off taking everything together,allinall,all in all,assemblage,ALL OF US,0
92649,"Fix case of ulcer, as chemist",pasteur,pasteur,assemblage,CURATIVE,0
96499,Work rare on which date? The fifth of the eighth,catherinehoward,catherine howard,assemblage,ANNIVERSARY,0
120094,Time up for mountaineer disheartened by call,hilaryterm,hilary term,assemblage,SUMMIT CALL,0
124510,Note worried Sikhs in problem with scales,fishskin,fishskin,assemblage,SCALES,0
76617,It's seen running round tree by one on the spot,eyewitness,eyewitness,assemblage,TRESPASSER,0
39108,"Initially promising, like some ground in the story of the sower?",parable,parable,assemblage,PARABLE,1
64078,It's unimaginative of ants to take heart from gulag,formulaic,formulaic,assemblage,STAGNANT,0
61203,View of one of those known to be fully knowledgeable holding good,opinion,opinion,assemblage,SIGHTED,0
88964,Bird left on far side of river,ousel,ousel,assemblage,EAGLE,0
98032,"Place to hang small greasy spoon, antique",scaffold,scaffold,assemblage,CANDLESTICK,0
113016,Utensil for cook with less guile?,opener,opener,assemblage,SPOON,0
141794,Fruit found by animal in the edges of cultivated wood,chipboard,chipboard,assemblage,CLEMENTINE,0
59897,Order a s-stove,arrange,arrange,assemblage,REQUEST,0
122082,Actor who carried on stuffing faces with food,sidjames,sid james,assemblage,JACK BLACK,0
51918,Religious leader from Australia raised on a hot day,zoroaster,zoroaster,assemblage,CARDINAL,0
137004,Sloped writing support aid,backhand,backhand,assemblage,SLANTED,0
95819,"Slow-moving pair of tramps, each admitting cheeky love",bumpertobumper,bumper to bumper,assemblage,SLOWLY,0
116346,"Old boy's now out of bed, maybe, in darkness?",obscured,obscured,assemblage,OBSIDIAN,0
76605,"Clearing borders of blue, spiny plant",lupin,lupin,assemblage,CACTI,0
23132,Manage officer's exercises,cope,cope,assemblage,COPE,1
31729,They're widely grown for eating,broadbeans,broad beans,assemblage,FRUIT TREES,0
132692,Union publication sent round - a series of notes,gamut,gamut,assemblage,UNISON,0
82937,Take planned European seaside trip and find it deadly,seenaplesanddie,see naples and die,assemblage,DEADLY SEA TRIP,0
19183,Backward area provided much fibrous material,raffia,raffia,assemblage,BAMBOO,0
108021,Plucky player gets support following veto,banjoist,banjoist,assemblage,SUPPORTER,0
132919,African city tot is given a yeast cake,addisababa,addis ababa,assemblage,TUNIS TART,0
18000,Pull leg of battleaxe,dragon,dragon,assemblage,PULLS,0
39536,The buzz from the pub?,localcall,local call,assemblage,PUB CRAWL,0
17706,Little man supporting the Spanish woman,ellen,ellen,assemblage,MANLY,0
115780,Packed bus finally pulled away,stowed,stowed,assemblage,BUSY,0
120839,"A boxer normally has one, even if not hungry",secondhelping,second helping,assemblage,BOXING GLOVES,0
52251,Colour I associate with wrongdoing,indigo,indigo,assemblage,VIOLET,0
102221,Try to elicit information on dough that is put on something to eat,fishpaste,fish paste,assemblage,ROLL OUT,0
21957,"State old lady regretted, on reflection",grandeur,grandeur,assemblage,MASSACHUSETTS,0
53666,Brother returned short letter to someone from Brest?,breton,breton,assemblage,BROTHER,0
121664,"A number, for example, press for some form of restraint",legiron,leg iron,assemblage,NUMBERS,0
75272,I shouldn't have said that nothing works,oops,oops,assemblage,MEAN,0
118899,Mock the northern city's affectation,synthetic,synthetic,assemblage,SPOOFING,0
73776,Metal in cable carries live power,cube,cube,assemblage,CABLE,0
80628,"Having to live with hump, a whale",beluga,beluga,assemblage,HUMPBACK,0
117288,"Female, one of the Bee Gees, by forest where special plants grow",herbgarden,herb garden,assemblage,BEECH TREE,0
66154,Highland birds reportedly became victims,fellfoul,fell foul,assemblage,LOCH NESS,0
48023,Hunt with no time to be modest,chase,chase,assemblage,HUNT,0
34736,"One advised to look, first rejecting a rejected person",leper,leper,assemblage,SIGHT,0
83626,Big film in which Spooner makes antelope utter vain boasts,blockbuster,blockbuster,assemblage,SPOOFINGLY,0
114913,"No longer one scolds, but rather frees from blame",exonerates,exonerates,assemblage,EXONERATES,1
55953,Buyers' representatives refuse to go into this hut,cabin,cabin,assemblage,SHACK,0
