Index,Clue,Solution,Spaced_Solution,gemma_predicted,gemma_solved_answer
46863,Democrat leaves MP to sum up,recap,recap,assemblage,RECAP,1
95313,"Head, not heart, missing - it's obvious",patent,patent,assemblage,PATENT,1
83306,Heavy machinery stacked by runner,piledriver,piledriver,assemblage,PILEDRIVER,1
102580,Admitted switching title on,letinto,let into,assemblage,LET INTO,1
78224,"A cake, but not of soap",bathbun,bath bun,assemblage,SODA BUN,0
74513,Arab question and answer about one desert,qatari,qatari,assemblage,SAHARA,0
1054,He will take if the possibility is available,thief,thief,assemblage,OPTER,0
80542,City witches on trial,coventry,coventry,assemblage,SANTIAGO,0
52619,This month worker's dependent on tick,instant,instant,assemblage,MOMENTS,0
26677,Dressed or turned over on the bed,robed,robed,assemblage,ROBED,1
83614,Bloke has to leave vegetables,mangetout,mangetout,assemblage,MANDRAKES,0
82270,"So, prime suspect is to swear oath?",promise,promise,assemblage,PROTEST,0
28159,Note uprising ropes in crude strength,brawn,brawn,assemblage,SINEW,0
113166,A succession was first raised with Norfolk in Sussex,arundel,arundel,assemblage,SERIES,0
40543,Unplaced Texan horse out of the melee almost,homeless,homeless,assemblage,UNSEATED,0
133288,Even in peacetime its members are prepared to fight,regulararmy,regular army,assemblage,SHARPEN ARMS,0
12581,Not against healthy yield,profit,profit,assemblage,PROFIT,1
53555,"A cooler turkey, perhaps, is one in the coop?",jailbird,jailbird,assemblage,PRISONER,0
70861,Bully driving animal under carriageway,roadhog,road hog,assemblage,ROAD HOG,1
118397,"Yield small volume you aim, ultimately, to store in reserve",succumb,succumb,assemblage,RESERVE,0
85552,Reader in church always involving ancient Shakespearean,epistoler,epistoler,assemblage,THESPIANS,0
2348,Successful deal maker is caught by failure,closer,closer,assemblage,CLINCH,0
11057,Shocked Attorney General takes time,aghast,aghast,assemblage,AGHAST,1
30997,Board has positive answers from two European states,ouija,ouija,assemblage,PANEL,0
109120,"Barnard, say, prepares expat for growing tea, say, when I leave",transplanter,transplanter,assemblage,PLANTATIONS,0
140409,Wave away solicitor deciding procedure,shootout,shoot out,assemblage,STAND OFF,0
85466,"With respect, Ebenezer Scrooge initially has to pay up",esteem,esteem,assemblage,REMITS,0
38473,Token of love interrupting part of service: touching!,coupon,coupon,assemblage,MOVING,0
108259,Resist having to get up,withstand,withstand,assemblage,WITHSTAND,1
105125,Sweet Baby Love's ultimate rock,icecube,ice cube,assemblage,ICE BERG,0
85601,"Stole after breaking in, a recurrent disturbance",fracas,fracas,assemblage,UPROAR,0
26681,Consequence of a dad almost without limit,aftermath,aftermath,assemblage,APPENDAGE,0
34007,Stampede over the long grass,onrush,onrush,assemblage,PAMPAS,0
10456,Fears loss of opener to slips,errors,errors,assemblage,ERRORS,1
130657,Therapist calling for sparkling water?,physio,physio,assemblage,SPRITZ,0
116270,Pee on the throne with child,pregnant,pregnant,assemblage,STEPSON,0
82892,Old lady of Turin turns up with car after arrival of the Messiah,annodomini,anno domini,assemblage,NANA TURIN,0
52156,Spring collection firmly established,wellset,well set,assemblage,LEAP YEAR,0
73926,Spoil King Edward's verse,erode,erode,assemblage,MARRE,0
115857,Bone throbbing certain to return,humerus,humerus,assemblage,SURELY,0
5061,Secure backing to break left hand somewhere in Scotland,leith,leith,assemblage,SUREL,0
80049,Present and organise race,donation,donation,assemblage,ARRANGER,0
20479,Worker right to be bitter sometimes,beer,beer,assemblage,BEER,1
93815,Delicious nipper takes part,toothsome,toothsome,assemblage,TANTALISE,0
7703,Duck has to be green,olive,olive,assemblage,OLIVE,1
35871,Measure vehicle over a period of time,yardage,yardage,assemblage,VANTAGE,0
88036,"Utter scoundrels in the ascendant, second-raters excepted",allstar,all star,assemblage,ALL CAST,0
85932,Retired churl wept buckets,blubbered,blubbered,assemblage,PROFUSELY,0
65204,"Preserved them clipped, without hair, without tips of moustache",embalmed,embalmed,assemblage,EMBALMED,1
105539,Be in tears over Italian bird,peewit,peewit,assemblage,SITUATION,0
47195,"Extra large predicament, when hat's lost by Austen's girl",trilemma,trilemma,assemblage,MARIANNE,0
42939,Direction of type of desktop display system jig?,guidance,guidance,assemblage,SIDESTEP,0
64979,Midpoint of Romeo and Juliet on radio,november,november,assemblage,CENTROID,0
97798,Cuddle close to Cookie Monster,huge,huge,assemblage,SNUG,0
10151,Stupid wombats periodically take stuff,obtuse,obtuse,assemblage,S-T-U-F-F-S,0
68871,Interjection of surprise about a right rude sign - made by him?,harvey,harvey,assemblage,S-I-G-N-E-R,0
112091,Father has favourite term of endearment,poppet,poppet,assemblage,D-A-D-D-Y,0
47810,Artists apply to notorious preacher,rasputin,rasputin,assemblage,P-R-E-A-C-H-E-R,0
55454,"Just taking starters, André Previn has little desire for food",appetite,appetite,assemblage,A-P-A-T-H-E-T-I-C,0
98157,She runs the meeting I join in daily,chairwoman,chairwoman,assemblage,C-H-A-I-R-W-O-M-A-N,1
108841,Everyone stops at point made by president and writer,allende,allende,assemblage,S-T-E-W-A-R-T,0
124737,Press to give new line about bird taking in the Head of News,returnkey,return key,assemblage,N-E-W-L-I-N-E-S,0
117641,"Production of Cats, say, editor covered haphazardly",littered,littered,assemblage,C-A-T-S-E-Y-E-S,0
110593,Soldier lacking papers? Very suspicious!,paranoid,paranoid,assemblage,S-U-S-P-I-C-I-O-U-S,0
67805,Wisdom in town with elderly tourists?,sagacity,sagacity,assemblage,S-A-G-A-C-I-T-Y,1
21656,Again interprets what's right before needing notices,rereads,rereads,assemblage,R-E-A-D-A-P-T,0
85668,Pool giving pleasure to many,fund,fund,assemblage,LIDO,0
95242,Home - half of it with furniture - that can't be got down,indomitable,indomitable,assemblage,UNSTOPPABLE,0
12186,See key goes to the agent,espy,espy,assemblage,COPS,0
24436,"Mean fool, one hears, but well organised",tightknit,tight knit,assemblage,SPICK SPAN,0
53835,Engineers rejected lad's shattered stone,emerald,emerald,assemblage,BASALTS,0
127831,Drink time - get the carriage,porterage,porterage,assemblage,TRANSPORT,0
80862,Bone from tail of flightless bird? I'm not sure,sternum,sternum,assemblage,STERNUM,1
107826,"Tip into newspaper, kippers",perk,perk,assemblage,NAPS,0
73003,James's valet joining alien group,quintet,quintet,assemblage,SECTION,0
2298,Oriental plant festival,easter,easter,assemblage,EASTER,1
131687,Stupid selfie taken by stupid linesman,masefield,masefield,assemblage,ASSISTANT,0
33544,"A rugby player turns up, so accepted as fit",apropos,apropos,assemblage,ADAPTED,0
102597,"Disease caught by pair, lots scattered in terror",spoiltbrat,spoilt brat,assemblage,SCARLET FEVER,0
51841,Exhausted colleague's year off taking everything together,allinall,all in all,assemblage,ALL IN ONE,0
92649,"Fix case of ulcer, as chemist",pasteur,pasteur,assemblage,CURATES,0
96499,Work rare on which date? The fifth of the eighth,catherinehoward,catherine howard,assemblage,SECOND OCTAVE,0
120094,Time up for mountaineer disheartened by call,hilaryterm,hilary term,assemblage,FINISH LINE,0
124510,Note worried Sikhs in problem with scales,fishskin,fishskin,assemblage,SCALINGS,0
76617,It's seen running round tree by one on the spot,eyewitness,eyewitness,assemblage,SPOTLIGHTS,0
39108,"Initially promising, like some ground in the story of the sower?",parable,parable,assemblage,FERTILE,0
64078,It's unimaginative of ants to take heart from gulag,formulaic,formulaic,assemblage,STAGNANT,0
61203,View of one of those known to be fully knowledgeable holding good,opinion,opinion,assemblage,OPINION,1
88964,Bird left on far side of river,ousel,ousel,assemblage,OUSEL,1
98032,"Place to hang small greasy spoon, antique",scaffold,scaffold,assemblage,SCAFFOLD,1
113016,Utensil for cook with less guile?,opener,opener,assemblage,LADLES,0
141794,Fruit found by animal in the edges of cultivated wood,chipboard,chipboard,assemblage,PINEAPPLE,0
59897,Order a s-stove,arrange,arrange,assemblage,ASSORTS,0
122082,Actor who carried on stuffing faces with food,sidjames,sid james,assemblage,AL PACINO,0
51918,Religious leader from Australia raised on a hot day,zoroaster,zoroaster,assemblage,PATRIARCH,0
137004,Sloped writing support aid,backhand,backhand,assemblage,SLANTING,0
95819,"Slow-moving pair of tramps, each admitting cheeky love",bumpertobumper,bumper to bumper,assemblage,SNAILS PACE,0
116346,"Old boy's now out of bed, maybe, in darkness?",obscured,obscured,assemblage,OBSCURED,1
76605,"Clearing borders of blue, spiny plant",lupin,lupin,assemblage,BRIER,0
23132,Manage officer's exercises,cope,cope,assemblage,COPE,1
31729,They're widely grown for eating,broadbeans,broad beans,assemblage,BROAD BEANS,1
132692,Union publication sent round - a series of notes,gamut,gamut,assemblage,GAMUT,1
82937,Take planned European seaside trip and find it deadly,seenaplesanddie,see naples and die,assemblage,THE DEADLY SIN,0
19183,Backward area provided much fibrous material,raffia,raffia,assemblage,SISAL,0
108021,Plucky player gets support following veto,banjoist,banjoist,assemblage,GAMECOCK,0
132919,African city tot is given a yeast cake,addisababa,addis ababa,assemblage,ADDIS ABABA,1
18000,Pull leg of battleaxe,dragon,dragon,assemblage,DRAGON,1
39536,The buzz from the pub?,localcall,local call,assemblage,LOCAL NEWS,0
17706,Little man supporting the Spanish woman,ellen,ellen,assemblage,ELLEN,1
115780,Packed bus finally pulled away,stowed,stowed,assemblage,STOWED,1
120839,"A boxer normally has one, even if not hungry",secondhelping,second helping,assemblage,SQUARE JAWLINE,0
52251,Colour I associate with wrongdoing,indigo,indigo,assemblage,SIENNA,0
102221,Try to elicit information on dough that is put on something to eat,fishpaste,fish paste,assemblage,SODA BREAD,0
21957,"State old lady regretted, on reflection",grandeur,grandeur,assemblage,SURINAME,0
53666,Brother returned short letter to someone from Brest?,breton,breton,assemblage,BRETON,1
121664,"A number, for example, press for some form of restraint",legiron,leg iron,assemblage,SIX IRON,0
75272,I shouldn't have said that nothing works,oops,oops,assemblage,OPUS,0
118899,Mock the northern city's affectation,synthetic,synthetic,assemblage,SNOBBERY,0
73776,Metal in cable carries live power,cube,cube,assemblage,WATT,0
80628,"Having to live with hump, a whale",beluga,beluga,assemblage,BELUGA,1
117288,"Female, one of the Bee Gees, by forest where special plants grow",herbgarden,herb garden,assemblage,REED ORCHID,0
66154,Highland birds reportedly became victims,fellfoul,fell foul,assemblage,DEAD BEAT,0
48023,Hunt with no time to be modest,chase,chase,assemblage,DEMUR,0
34736,"One advised to look, first rejecting a rejected person",leper,leper,assemblage,OUTCAST,0
83626,Big film in which Spooner makes antelope utter vain boasts,blockbuster,blockbuster,assemblage,BRAGGADOCIO,0
114913,"No longer one scolds, but rather frees from blame",exonerates,exonerates,assemblage,EXONERATE,0
72521,Box camera originally taken by volunteer,coffer,coffer,assemblage,COFFER,1
126583,Injured fliers returned to base,stabbed,stabbed,assemblage,ALKALIC,0
42857,Pitched battle over container holding record,turntable,turntable,assemblage,CANVASSED,0
98454,Primitive scourge is polished,urbane,urbane,assemblage,BUFFED,0
116840,They pick up article by current media workers,antidepressants,antidepressants,assemblage,STREETSWEEPERS,0
119478,To belittle a musical note is ultimately futile,minimise,minimise,assemblage,MINIMISE,1
62351,Flower crower? Piffle!,poppycock,poppycock,assemblage,COCKATRICE,0
142313,Quail flock found in tight plastic binding,shrinkpack,shrinkpack,assemblage,SHRINKWRAP,0
96925,Fabric with pattern to read in church?,faconne,faconne,assemblage,TARTANE,0
140978,Turning out to be the online type,eversion,eversion,assemblage,COMPUTER,0
98010,The magpies left after Tay disaster: extraordinary!,atypical,atypical,assemblage,STARKLY,0
74899,"Showing lack of judgement, so do not try so many!",tasteless,tasteless,assemblage,IMPRUDENT,0
22281,Beam of light ran somewhere within,transom,transom,assemblage,SUNBEAM,0
95978,Set record unknown to medical science,radiology,radiology,assemblage,DIETETICS,0
49083,Lays blame over …,parsnip,parsnip,assemblage,CENSURE,0
70432,Row with leader appears in the press,headline,headline,assemblage,ARGUMENT,0
14327,Advanced on American girl walking the streets,abroad,abroad,assemblage,MODERN,0
76311,"Issue of pensions, for instance, needing intelligence",greymatter,grey matter,assemblage,SOFT COPY,0
60541,Many dress with ill intent,malign,malign,assemblage,MALICE,0
45086,Disturb a Parisian on a seat,unsettle,unsettle,assemblage,UNSETTLE,1
10132,Quoted about an instance in vain,conceited,conceited,assemblage,FRUITLESS,0
69054,Supremos in the MCC?,overlords,overlords,assemblage,MAESTRONS,0
92458,Best part of smelly pimple,highspot,high spot,assemblage,TOP RANK,0
53588,"Day, perhaps, for primate to acquire new top",doris,doris,assemblage,APRON,0
92716,Standard weapon in conversation,parlance,parlance,assemblage,PARADIGM,0
122458,What makes cowards ill?,yellowfever,yellow fever,assemblage,YELLOW FEVER,1
94931,It's OK to keep single and flourish,prosper,prosper,assemblage,PROSPER,1
72700,A particular form of dislike,aversion,aversion,assemblage,AVERSION,1
110662,The hunter hunted for work over a long time,actaeon,actaeon,assemblage,POACHER,0
14339,Witticism alien to church music?,motet,motet,assemblage,SALLY,0
114438,Wicked relative meanly cutting me off,uncleanly,uncleanly,assemblage,SINISTER,0
32452,"Initially, cupboard love affair causes uproar",clamour,clamour,assemblage,CLAMOUR,1
54272,One has butcher's shop assistant? First job not started,observer,observer,assemblage,EYECLERK,0
108140,Worms found by girls crossing lake,annelida,annelida,assemblage,ANNELIDS,0
21049,Dress you and I are shortening,wear,wear,assemblage,SUIT,0
116766,"University state, fifth in Ireland, good and straightforward",unswerving,unswerving,assemblage,UNYIELDING,0
8932,See pottery made by conventional character,stereotype,stereotype,assemblage,STEREOTYPE,1
14843,Settler right behind City institution,boer,boer,assemblage,PION,0
50365,Ban writer earning money?,proscribe,proscribe,assemblage,PROSCRIBE,1
102862,EU's regret over drug,europium,europium,assemblage,EUPHORIA,0
97200,Classical runner first seen in US city,atalanta,atalanta,assemblage,MARATHON,0
138709,Mound of food's ending with drink? Nothing turned up,drumlin,drumlin,assemblage,TUMULUS,0
46036,Excessive hesitation of fish-eater,otter,otter,assemblage,OTTER,1
112425,Luminary in performance is euphoric,delighted,delighted,assemblage,LUMINAIRE,0
80250,Got better sax part; make new version in the middle?,recovered,recovered,assemblage,REMASTERED,0
70279,"Drink and drink, missing a round - pass one",cocacola,coca cola,assemblage,PASS OVER,0
78956,"""Delicate"" - meaning it's with intravenous injection",sensitive,sensitive,assemblage,INTICATED,0
64750,Two African countries I must leave to avoid labour,malinger,malinger,assemblage,IDLENESS,0
