Index,Clue,Solution
29137,I start to cry and implore piteously,compiler
12677,Simpleton is disorderly or amusing,ignoramus
90013,Lord's rebelled over money,rosenoble
73482,Performing in opera outdoors,openair
16343,"Lizard, one climbing in South American region",iguana
87511,One with a box in the nursery?,arboriculturist
88012,"Following orders, excellent to get up during illness",compliant
102000,"Mad worker was TUC problem, a difficult one to deal with",awkwardcustomer
22946,Country with superior border!,canada
92257,North American flower that's disgusting being worn,yukon
119028,Where to find a paid informer?,classroom
39026,Old retired painter abandons society,aged
14831,Criminal alert amid court battle,waterloo
45674,Peruvian stock too hot to handle,incandescent
99223,What you encounter in nuclear theory is dull,earthbound
53845,"An isle - Greenland, perhaps",emerald
97506,"About ninety, one exercising, one having done a stretch?",excon
10936,Mix porridge here,stir
64665,"To socialise, tramp hugs knight and bishop",hobnob
47214,Rotten theologian in crooked deal,addled
81507,Chuck set about old clergyman? That's badly done!,shoddy
1275,"We're young people, so let's dance madly",adolescents
105355,An amount of rye from the nursery?,pocketful
81086,"Jolly good support and very little opposition, initially",bravo
36341,One dressed in black: flipping stoned mourner?,niobe
79097,Dispose of foolish nonsense in contrasting volumes,polishoff
60329,Having lately joined a certain choir? Absolutely,dead
132495,Doctor begs nurse for classes,subgenres
15842,County clique after return of corporal punishment,dorset
117765,Will find postal order in one's wallet,purpose
132313,Order people filling in survey to start again,recommence
140492,Stupidly goes by bad parts of round,bogeys
118612,Upholders of glass ceiling are on board,sexists
93575,Is Harpo Marx starting to make a witty sally,aphorism
68726,Results are usually laughable when this missile is launched,custardpie
96885,"Thanks to book, Delia's strangely tormented",tantalised
65477,Rod's to continue the innings,baton
111308,Consider acquiring inverted nose ring,resonate
126653,"Fish and fruit, right to the end",gaper
123820,Doctor regains gun primarily for applying lubricant,greasing
118402,The Dogs of War?,terriers
134267,"Pen novel for reclining dictator, some light material",styrofoam
119590,Solidly built bunch of idiots?,thickset
60001,Right page found by cowboy?,proper
5519,River guide to straighten out fool's garment,coxcomb
135970,"It's deceitful - ""hat"", if clued cryptically?",badfaith
1183,Wretch in peasant garb removing top,louse
30356,A sound people have time for making up,atonement
36129,Good god!,okra
114038,Stops on this red with no gear changes,reedorgan
26911,The ABC of literature?,letters
75971,One used to avoid getting the ticket,parkingmeter
124009,Male's setback,tup
56872,Gloomy dean's head and backside,drear
135737,Love sex from behind hugging old singer's wife,yokoono
85018,Dismiss one on the register,cashier
64851,"Religious leader, follower of Martin Luther",king
100616,Leader has worked hard,shah
132004,Bun in oven initially jarred when entering state of matrimony,connubial
126657,Member employed to split the opposition?,swordarm
10870,"Alluring, full of Eastern sparkle",gleam
69789,"Of course, part is in apple-pie order",straight
101068,Addict vetoed dodgy ecstasy,devotee
73789,"Called into action, when out to lunch",deranged
141480,"Chekhov, say, heading off from part of Switzerland",anton
132387,This comedian has got into fiddles,funnybusiness
58245,Widely shown film of American disaster,cinerama
65806,A revolutionary wall painting that sounds a warning note,alarum
111083,Obtained round number in combination,together
77308,A cricket captain may do so and confess,declare
8236,Birds presented with bill for geranium,cranes
94004,A hindrance to marketing of water,adamsale
82468,Rookie wearing militia's diving gear,scuba
6452,"Fellow who can spell: after he's died, remove all traces",obliterate
125003,Domestic problem having to tell mother to cut rent,risingdamp
74593,"Comprehensive description of ""The Three Blind Mice""?",detailed
120427,First lady wears clothes of satin - they were magnificent in the film,seven
7251,Spirit captures wild gnu in swamp,engulf
141675,More difficult in larger form,gnarlier
73956,Screen reservists assuming outcome for bloody dispute,vendetta
87894,"Gifted holy converts, many times over",eightyfold
75268,Advantage securing a judge in contact with ground level,barefoot
93660,A writer Kipling never expected to meet,twain
73296,Old emperor in overlapping desert expedition,rastafari
33995,Record appearance of full moon,disc
74709,Stockings getting runs in clothes drier,horse
59918,One's in bed with female from another planet?,sheet
105963,Fruit seeds produced by Spiro Agnew (the last to be dropped for President),orangepips
65983,Some American depositors backed this inventor,otis
128604,Party elected to kill,doin
19849,Resident in area luckily unaffected,real
121917,Corrupt umpire is immoral,impure
53297,Meat - reports of lamb - around in islands,bahamas
52667,"High jumper to run, it's announced",flea
129122,"Bolt in trouble, turned up nursing broken toes at end of race",gotoseed
119353,Quick steps taken up by old English soldier,gijoe
57910,"A word like ""logo-mines"", perhaps?",neologism
74411,Refusal of agreement to keep Irish province,denial
118034,Expression of approval the Spanish love to come up with,ole
107907,Aliens go mad for fuel,gasoline
45755,"Definitely short and sweet, perhaps",course
127485,Repeated annual check gets the bird,motmot
14479,Boring makers of laws,awls
102462,Complete extrovert,unreserved
36154,Bail is arranged for those with proofs of innocence,alibis
64717,Flag email from criminal,oriflamme
127608,Early birds found here at Cheshire mill,hatcheries
86669,Slim and winning but losing one's hair,thinontop
71709,"Relative, the aforementioned proposition",thesis
26650,Count about eleven ends with South American,census
125372,"Major cut to obsolete weapon, with political co-operation",bipartisan
25024,"Pick up fish, placing first two at the rear",glean
71415,Mountain dweller coming in without more ado,oread
131311,Soprano begs for flower arrangements,sprays
63547,Out to the opening ball from a spin bowler,offbreak
67604,Writing crosswords is getting hard,setting
6347,Regret head having little time in the centre,bemoan
140284,Scavenging insect disturbed deer and shortly bolted,dorbeetle
109304,Is he in the middle of nowhere at odds with creation?,anchorite
30234,Perhaps flies home etc recklessly within seconds,insects
113413,Work ethic following a payment matey's pocketed (thus?),parenthetically
19308,Go back to pay for another round,retreat
15815,Naval officer and author having destiny on island,loti
35345,Weapons turned on quarry,stag
128936,"Some bits pong, especially bums",sponges
122794,Single-minded alumni scattering seeds,obsessed
96097,Loose body bits next to science room E?,flab
51565,Way out insect with many a substitute,locum
127676,Facial feature's pleasantly warm,genial
58709,Pacifier to go on trial,dummyrun
28998,"What Jersey did, presumably, banning English humour",mood
117231,"Armstrong and Miller, say, take a quick nap with setter in Jordan's arms",jazzmen
54712,Close a make-up case,compact
73651,They troubled Macmillan and Steven,events
85241,"Divine cowgirl, we hear, passed the salt",iodide
9915,"Retriever, for example, raised with intelligence to bring bird",godwit
39311,Relish country's leader moving to the right,taste
134354,Finished digging? My congratulations!,welldone
41288,Secretly maintain hotel's leafy area,harbour
82868,Spooner to cuddle vagrant? Nonsense!,humbug
35145,One short meal allocation - and what Oliver would have liked!,iteration
29637,Publication showing current changes,tidetable
126466,Live outside right the same as live outside left? Not likely to last,breakable
69160,"Money once pocketed by runner sent back, it's learned",educated
77353,Kid rings sister with unusual problem,conundrum
10679,"Skirt backing, say, removed from sign",mini
128659,Keeps breaking down in tears,retains
96427,What could indicate a limited number being really excited,turnedon
32981,Accomplished poet loses heart,done
98325,"Meet with disaster, provoking demon on cue",comeundone
33104,Former African area in the southwest,exmoor
67305,Bring in organ before Beethoven's Ninth,earn
131226,"Wife escaping winding of twister, as bricks falling?",tetris
137397,He wrote about brothers in party changing votes - heavens!,dostoevsky
6184,Foreign city that can't quite offer enough for sect member,essen
42244,School report taken in,eaten
105145,Submissive prodigal son comes first,slavish
37646,They are wound and screwy,wingnuts
35683,Sound smack around whelp's head,twang
89845,Almost too soon after noon,nearly
123167,Tough pre-development of sixties' bestseller,thegroup
84220,Beer bottle for Brecht's mother,courage
53746,Chic lost as turning to bluestocking?,scholastic
44873,Offer to acquire new tie,bind
18185,One composer chosen for new orchestration ahead of another,schoenberg
61131,Censor a headline,banner
77376,Intelligence services see note that's taken from a dupe,mickey
138361,"Smearing teacher, having deployed a bug outside home",bedaubing
137385,"Visiting Bergen? That's not right, not at all!",innoway
91211,Top worn by a barbarian,beast
26528,Here to make an introduction,present
11096,Shed a little off the perpendicular?,leanto
104767,Fish served by second pub on list?,barb
86902,See a man struggling with a tentacled marine creature,seaanemone
2739,Drop - it's the doctor's turn to take it,omit
129129,A villain finally turning up on the fifth dimension's fourth hub,nave
131114,Goes a long way with veg and soya mince,voyages
52867,Old ascetic drinks cold spirits,essence
