Index,Clue,Solution,gemma_predicted,Spaced_Solution
135519,Crafts based on fundamental duplicity,catamarans,double definition,catamarans
54201,Maori chief smuggled gun to IRA,rangatira,assemblage,rangatira
140722,"Sham! Sick country, one has to conclude",illusive,assemblage,illusive
7077,Kind to preside over slightly twisted board,charitable,anagram,charitable
32855,Rider favouring protection for face when cut,proviso,assemblage,proviso
91960,A natural aptitude is present,gift,double definition,gift
120040,I'm taken aback by Carter's legal follower's redundancy,rucksack,assemblage,rucksack
123624,Great Asian captain's claim to being eighth in line and not third,imrankhan,assemblage,imran khan
21358,It's dangerous to ruin her plans,shrapnel,anagram,shrapnel
106354,Discussed tower that's worth a look!,eyeful,assemblage,eyeful
34502,Tree providing shade,lilac,double definition,lilac
105213,"Injured sister OK? No? Nephews, except Gilbert, remain calm",keeponesshirton,anagram,keep ones shirt on
140557,Penalty on account of bad ref I oft rue,forfeiture,anagram,forfeiture
77750,Animal from bog taken to centre of staging area,quagga,assemblage,quagga
119274,Scots Amish splinter group getting pleasure from pain,masochists,anagram,masochists
9158,Too much land for an empire?,ottoman,assemblage,ottoman
83991,Some sang harmoniously in the Buddhist community,sangha,hidden word,sangha
64112,Piece of music unsuitable as voluntary?,obbligato,double definition,obbligato
85117,"One can't catch a fat, old safe-breaker on the box",butterfingers,assemblage,butterfingers
60435,This provides the main prospect,porthole,double definition,porthole
108587,"Exceptionally animated, sparkling stuff",diamante,anagram,diamante
117438,Popular vehicle activator say - as soldiers mostly are,inkhaki,assemblage,in khaki
89212,Fitted with a groove,slotted,double definition,slotted
134748,"Sun etc in before this, brightness ends",popularpress,double definition,popular press
104171,Poet's written about return of Irish hooligan,larrikin,container,larrikin
46146,Improve one's bust line?,uplift,double definition,uplift
34903,It's designed for handicapped drivers to do the rounds,golfcourse,double definition,golf course
70663,I wave - interrupting myself with skill - to show no chance of leaks,impermeability,container,impermeability
48413,They meet in the centre of the ring,radii,double definition,radii
105004,Trendy person of faith has rejected cathedral impressively,instyle,assemblage,in style
102106,Shy soldier getting worn out,retiring,double definition,retiring
39157,Joint endowment's a bit mean,intend,assemblage,intend
117563,Primate includes a bishop in blessing,baboon,container,baboon
114289,"University to take off unsigned forms, they conclude",endings,assemblage,endings
132564,"Gloom and doom with this blue mood, not married sadly",doubleo,anagram,double o
19581,Bob put forward an idea,float,double definition,float
124596,"Slackens off when the sun is out at quarter past eight, say",unscrews,assemblage,unscrews
33680,Agent without sleep is irritable,snappy,container,snappy
125738,Flying in Hackney's hair-raising?,airlifting,double definition,airlifting
123184,"Lumbar puncture for American applicants, annoyed when giving up cocaine",spinaltap,anagram,spinal tap
75473,Exclude being served by rude baristas,debar,hidden word,debar
57457,Ring bell on counter where travellers have to pay,tollbar,assemblage,toll bar
62377,"Fifty follows forty-nine? Well, no!",ill,assemblage,ill
57216,Telescoped signs mean big money,bullion,assemblage,bullion
50777,Bird found in or near Headingley,rhea,hidden word,rhea
35458,Endless Soviet labour camp fenced by stake with spikes,angulate,container,angulate
109949,Short dominatrix may have done this,strappedforcash,double definition,strapped for cash
16319,Islander gutted coastal town,briton,container,briton
70695,Potato that's turned to iron?,mashie,assemblage,mashie
81877,"Journos, gathering in loose ends, raise them in anger",hackles,container,hackles
100397,"Power outage, possible source of conflict",generationgap,double definition,generation gap
80229,"Having endless cunning, brings up children in debt",arrears,assemblage,arrears
13481,Abuse found in rapid dispensing of drugs,pharmacy,container,pharmacy
75820,Fire wood of the sort Erica gets,kindling,assemblage,kindling
77651,Company chap accepting first indications from the accountants - normal ratio,cotangent,assemblage,cotangent
74293,Antipathy from the gallery,allergy,anagram,allergy
118274,Cold curry nearly served up with order for spice,cardamom,assemblage,cardamom
9371,Mother's pet dog,mastiff,assemblage,mastiff
79087,Time to take in strange rite by the Red Sea,eritrea,anagram,eritrea
109944,Standard performance,routine,double definition,routine
21269,Some time since Julian Clary neared a disaster,calendaryear,assemblage,calendar year
78225,Something run by Playboy hostess missing New York - sweet thing,bathbun,assemblage,bath bun
70004,Composer of operas using percussion instrument in one,bellini,assemblage,bellini
119268,"Gloomy playing besets universal, faithfully reproduced Chopin study, maybe",musicology,anagram,musicology
121314,There's still plenty of time for audience to Lady Gaga - years!,earlydays,assemblage,early days
8409,The good journalist worked hard when up,boned,assemblage,boned
108474,Help one gets in this day and age,aid,double definition,aid
54341,Enthusiastic gunman gets call,raring,assemblage,raring
13035,Bound to put small amount in hat,limited,container,limited
45571,Laments about flowers for virtuous statues,plastersaints,container,plaster saints
135441,"Diamond, did you say? Prepare to propose!",kneel,double definition,kneel
100039,Rubbish food with chips?,cod,double definition,cod
50863,Said to be slowly cooked by Zeus's lover in the workroom?,studio,assemblage,studio
44359,Colour to leave alone,maroon,double definition,maroon
27652,Aged Cain treated by hospital department,ancient,assemblage,ancient
35803,Scandalous conclusion to entry,gate,double definition,gate
3200,A foot of water in the diocese,spondee,container,spondee
75438,Abbey Arts money collection,monastery,anagram,monastery
113698,Shark ultimately swallows one that worked with lines,keats,assemblage,keats
78749,Left-handed first to provide a banger,gavel,assemblage,gavel
82220,Data in notebook,facts,double definition,facts
131749,Big business street must be this for Scot,holdingcompany,double definition,holding company
117593,Somewhat equally? Exactly,fiftyfifty,double definition,fifty fifty
135596,Odd role rewritten by an idle scribbler,doodler,anagram,doodler
60472,Councillor that is protecting main character in Miami Vice,crime,container,crime
43411,Bookish types having some wine in Boston at lunchtime?,literati,assemblage,literati
59005,"Use it to pick up speed turning round, say",estatecar,assemblage,estate car
125553,"Argue with bishop and rector about the ""Son of God""?",bicker,assemblage,bicker
86945,Hopeless couple taken in by bad design,despairing,anagram,despairing
130512,Went climbing with Ben before journalist comes round,mountaineered,assemblage,mountaineered
130572,Scraps first flights with both sides lost,fistfights,assemblage,fist fights
121152,Permitted to crow about being eccentric,wacko,assemblage,wacko
95470,Divine drawing of lots of egrets smeared with oil,sortilege,anagram,sortilege
19055,Business expense on company's time,oncost,assemblage,oncost
91893,Notes by follower of Pope on measure to reveal source of power,solarcell,assemblage,solar cell
106104,Unwholesome bread found by dog in street,stagnant,assemblage,stagnant
17002,Sent round one religious and wise,sapient,assemblage,sapient
61034,It can be hell for criminals,underworld,double definition,underworld
12035,Cuba needs its dance not a bit,crumb,assemblage,crumb
117337,Transferring teacher to university tripled the best habits,hautecouture,anagram,haute couture
101443,Conservative backing the centre was sacked,troy,anagram,troy
37764,"Awful effort to comprehend Conservative measure (a bit leftish, say)",offcentre,assemblage,off centre
49189,Girl came in to study the weapon,cannon,container,cannon
88127,Dissolute academic - one barrier learner faces,profligate,assemblage,profligate
14044,"In that case, flights won't be covered",quiver,double definition,quiver
38068,Half a buck swells ordinary tax,tribute,assemblage,tribute
28490,Crossword setter dropped,shed,double definition,shed
140655,Passion finally erupts when Nutmeg's drunk spirits,wraiths,assemblage,wraiths
10888,Awful person with no end of affectation?,poser,double definition,poser
107291,Bill makes sons watch,sticker,assemblage,sticker
41913,In love with exotic demeanour,enamoured,anagram,enamoured
125457,Nitrogen does spread over tops of underground lumps - these?,nodules,assemblage,nodules
75975,Simultaneously make good and raise issue,atonetime,assemblage,at one time
31590,Biting trill is heard,mordant,double definition,mordant
130316,"""Clever"" ahead of ""stupid"" initially, with sucker",quicksand,assemblage,quicksand
21428,Work of Johnson the painter's at auctions that are coming up,rasselas,assemblage,rasselas
55307,Sadness in love in some ways,pathos,container,pathos
76484,Old coins providing conversation,exchange,double definition,exchange
86303,She went in outlandish make-up to get publicised,inthenews,anagram,in the news
67091,Flat heads of valves and plugs in dynamos,vapid,assemblage,vapid
54831,Answer to be found in chemistry lab,retort,double definition,retort
139570,"Surly git, ’e's playing at this time of year?",uglysister,anagram,ugly sister
69059,Fellow leaves dowdy women with woodcut,rumpsteak,assemblage,rump steak
127474,They reared up in classic race,thederby,anagram,the derby
70427,Fatherly friend swallows a tear,parental,container,parental
15239,It's carried on a sleigh (wherein is a joke),luggage,container,luggage
115297,Engineer cannily takes women's perspective,wangle,assemblage,wangle
66806,Very great friend so wounded for the last time?,fatally,assemblage,fatally
36216,Paul's respect,revere,double definition,revere
43621,Dismissed trip over river mouth,outfall,assemblage,outfall
116122,Grew frustrated with trial - very clear to see,writlarge,assemblage,writ large
