Index,Clue,Solution,Spaced_Solution,gemma_predicted
123111,Tailors are not entirely involved in such matters,sartorial,sartorial,hidden word
133502,Don't lose hope! Do I deserve any?,neversaydie,never say die,anagram
12004,Vote for all but wealthy to be charged,electric,electric,assemblage
5254,It's maybe left to staircase when it's not there,escalator,escalator,anagram
82599,Merseyside Blues become green in time,everton,everton,container
92561,Young pig served with decoration of the highest quality,giltedged,gilt edged,assemblage
13896,They have small parts in a big picture,insets,insets,double definition
134316,Neuro-doctor operated on Shakespeare's Globe?,rondure,rondure,anagram
139998,One's not self-sufficient creating work that's bound to be finished,coauthor,co author,assemblage
70626,Overfish in Essex?,ongar,ongar,assemblage
93994,There's poor Rodney,yonder,yonder,anagram
61990,Girl taken in by scholar's miraculous food,manna,manna,container
135178,Banks excluded from data legislation,act,act,hidden word
81269,"Cleaner faces ruin, hooked on dope and heroin",dishcloth,dishcloth,assemblage
13380,"""English trees"" provides solution",eyewash,eyewash,assemblage
86932,Wear judge is unsure about claiming?,ermine,ermine,assemblage
60225,Russian leader starts to ignore very able negotiator,ivan,ivan,assemblage
132352,Youngsters bound to get along with them,pogosticks,pogo sticks,double definition
81778,Undesirable movement practically contained,tic,tic,hidden word
42825,"Flattery works with neighbours, for example",soapopera,soap opera,assemblage
120088,Wicked woman caught using traps,witch,witch,double definition
136344,Degas evacuated and bathed before putting big picture in bog,swamplands,swamplands,assemblage
122645,Nordic person catches an extra fish,finnan,finnan,container
60856,Thatcher's a nonentity,society,society,double definition
28406,Figure that sounds like a ruin and a mess,rectangle,rectangle,assemblage
100178,Cricketer picks up retainer,fieldsman,fieldsman,assemblage
75149,Composer with chart entry devoid of skill - it's hot!,scorcher,scorcher,assemblage
6606,Curse managerial salary?,execrate,execrate,assemblage
94412,Failure turning blue with effort can be determined,resoluble,resoluble,assemblage
118143,Change from krone needed to join Hellish Biker Club,knobkerrie,knobkerrie,anagram
59447,"Presumably, I get a lift during this tour",egotrip,ego trip,assemblage
104266,Drunken pest with dope barred from the bar?,estopped,estopped,anagram
27953,African leader is number one in France,moi,moi,double definition
52752,It's binding on official intelligence,redtape,red tape,assemblage
64672,Triumvirate running the tundra?,troika,troika,double definition
115979,Prospector keeps sick retailer,milliner,milliner,container
44333,Restraint shown by worker on strike,handcuff,handcuff,assemblage
91322,"Adrift, mid ocean, without soft puzzle collections",compendia,compendia,anagram
71111,It's cunning to carry a weapon with a loud noise,stridently,stridently,container
84315,Service men who have a job to do,taskforce,task force,assemblage
18183,Downfall makes temper return,doom,doom,anagram
53302,"Where stout, diet?",local,local,double definition
85454,Main reason for horse being tired?,overriding,overriding,assemblage
32336,"Crime, given time, partner of rhyme",treason,treason,assemblage
18125,Underactive German worker is no longer needed,redundant,redundant,double definition
4328,Is Helen bound over to be free of obligation?,unbeholden,unbeholden,anagram
85540,Times edition for children,mites,mites,anagram
115746,More cross southern river to rest in old city,surlier,surlier,assemblage
69135,Operatic singer keen to make a comeback,diva,diva,anagram
113230,Graft in turning around company - advanced without union,inoculate,inoculate,assemblage
42363,Answer to this clue should be clearly stated,putacross,put across,double definition
21905,Vow by Liverpool's first pop star?,idol,idol,assemblage
91692,Performance killing act,execution,execution,double definition
76471,Flag lifting device,jack,jack,double definition
22018,Incontinent cows showing lack of power of voluntary motion,akinesia,akinesia,assemblage
47608,Informer keeps president absorbed,rapt,rapt,container
41044,Sound made by soldier entering hostelry,logical,logical,container
78383,Another setback as the result of stiff breeze?,freshblow,fresh blow,double definition
39386,Makes financial provision on getting bad news about party,endows,endows,container
111270,"Bow to wear, twisted",nod,nod,anagram
107952,Draw spirit miles up,raffle,raffle,anagram
21032,"Bird to sing, missing note",chat,chat,assemblage
27314,Top aid for sailor surviving,extant,extant,assemblage
40987,Stone provides a barrier,agate,agate,double definition
32773,Settled group covered in embarrassment,resided,resided,container
5824,Get up in a lift,raise,raise,double definition
2184,A lot of jealousy over one's final words,envoi,envoi,assemblage
40789,Scales line to intellectual storehouse,library,library,assemblage
15724,Principles embodying rights of one in the crumbling Civil Service,ethics,ethics,anagram
36556,"Edward, gent at heart, in paradise",eden,eden,assemblage
19265,Not carrying anything one shouldn't? Absolutely!,clean,clean,double definition
52696,Discover ruffian keeps right in front of the fire,hearthrug,hearthrug,container
29034,Opposes odd-looking sisters,resists,resists,anagram
56345,Fancy coping with bare adults dancing around?,balustrade,balustrade,anagram
61132,The brother from Rome with fellow medallist in Devon,ilfracombe,ilfracombe,assemblage
124328,Fire fellow following foolishness,gooff,go off,assemblage
85882,One-night stand with heartless girl points to something that may be catching,giggles,giggles,assemblage
103210,Firm currently in recession secured by industry,hardwon,hard won,assemblage
58680,Home established in primitive setting with determination,earnestly,earnestly,container
115984,"Communist council among, also, Vietnamese",soviet,soviet,assemblage
131887,Bump into noisy old birds making pub grub,meatpies,meat pies,assemblage
33607,Drawback in pudding produced later,afterwards,afterwards,assemblage
74614,Religious community slaughtered sheep,ashram,ashram,assemblage
19108,Submit a return,yield,yield,double definition
29588,"In clutches of sex god, model meets copper",basemetal,base metal,assemblage
52415,Crop to whip animal,bobcat,bobcat,assemblage
131404,Bit of a setback for brownie lovers,snaffle,snaffle,anagram
99538,"Prune - or another fruit, we hear",pare,pare,double definition
21036,"Deny turning, through time, into corrupt being",degenerate,degenerate,assemblage
4159,Bird (not strong) found on Scottish island,inch,inch,double definition
55455,Tame animal - it is eaten by wild one wanting food,appetite,appetite,container
36013,Lawyer getting thanks for information,data,data,assemblage
133539,Basic stripping of crude mimes and arty frolics,rudimentary,rudimentary,assemblage
37775,In theory he wants the best,idealist,idealist,double definition
87232,Token role for opposite number,counterpart,counterpart,assemblage
53045,Fish got cut,haddock,haddock,assemblage
86523,"Out of military uniform, free to ignore their leaders",mufti,mufti,assemblage
40866,Manages to provide clothing for priests,copes,copes,double definition
24542,"Flower, European, containing odd bits of blue receding",danube,danube,container
65277,Turning grey? Not us - nor him,youngster,youngster,anagram
115372,Obscene play - interrupt endlessly,prurient,prurient,container
1134,Worker accepted Lawrence before becoming a fan,adherent,adherent,container
42887,The usual ones are likely to be the first taken in,suspects,suspects,double definition
112702,"Under custody with fixed amount of food, eating cold porridge",incarceration,incarceration,assemblage
9447,Angry leader left one singing in Penzance,irate,irate,assemblage
72813,Butcher eating right seafood,krill,krill,container
137515,Scientist works here with harpoon and cage? Not he,oceanographer,oceanographer,anagram
95370,"A month back, penniless in old money",lira,lira,anagram
83495,One in the eye for an unwilling school creeper?,pupil,pupil,double definition
17252,Hibernian leader lost by goddess,iris,iris,assemblage
66417,Put down action restricting newspapers,depressed,depressed,container
96273,Medicines that vary in cost,tonics,tonics,anagram
59260,Fungal pattern,mould,mould,double definition
1956,Man to cheat on bird,rook,rook,double definition
57932,One in a row put in dries out,disputer,disputer,container
73349,Poet of the sweet spring has direction about tree,nashe,nashe,assemblage
14701,Range of particular faculty so heartbreaking?,earshot,earshot,assemblage
6976,Open to defeat,undo,undo,double definition
51436,Richard about to drop a brick from crane,derrick,derrick,container
136580,"Proceed unsteadily round bed, muffling soft sound",copperbottomed,copper bottomed,assemblage
97443,Flower book,annual,annual,double definition
135242,Many a servant wants to hold you back,lackeys,lackeys,container
124115,Doubled over and collapsed,foldedup,folded up,double definition
29991,Ace intro for sales pitch,star,star,double definition
45120,Spilt glue on loaf!,lounge,lounge,anagram
75551,"I'm going to a concert and put off, if unrehearsed",impromptu,impromptu,assemblage
713,Conspicuous poverty traps,overt,overt,hidden word
99841,Back-to-front child keeps Anglican journalist at home writing a record of what has gone on,proceedings,proceedings,assemblage
115225,Fuss about drink - situation causing disapproval?,arumdo,a rum do,container
91890,"A heartless lie, trouble for lover",aficionado,aficionado,assemblage
60492,Israel supports law enforcement agency's territory,possession,possession,assemblage
29762,Drip through steeple,perspire,perspire,assemblage
50506,Aunt Ryder switched to a cheaper fare,dayreturn,day return,anagram
49074,Thing transported by driver could be for an entertainer,nightclub,nightclub,assemblage
63152,Influence of the Guardian - or what keeps it down,paperweight,paperweight,assemblage
16426,Recommend a defender,advocate,advocate,double definition
65698,Murderer taking taxi home after disposing of bishop,cain,cain,assemblage
82222,On which to stick the sick brick,stretcher,stretcher,double definition
77887,State in Midwest,maine,maine,double definition
